Track ID,Name,Artist,Album,Genre,Total Time (ms),Date Added,Play Count,Skip Count
917,2 Heads,Coleman Hell,Coleman Hell - EP,Alternative,212427,2016-02-13 18:04:29,45.0,5.0
919,All Girls Are the Same,Juice WRLD,Goodbye & Good Riddance,Hip-Hop/Rap,165820,2019-03-10 20:02:41,61.0,
921,Lucid Dreams,Juice WRLD,Goodbye & Good Riddance,Hip-Hop/Rap,239836,2019-03-10 20:02:41,16.0,1.0
923,Lean Wit Me,Juice WRLD,Goodbye & Good Riddance,Hip-Hop/Rap,175755,2019-03-10 20:02:41,19.0,
925,Scared Of Love,Juice WRLD,Goodbye & Good Riddance,Hip-Hop/Rap,170539,2019-03-10 20:02:41,17.0,3.0
927,Hurt Me,Juice WRLD,Goodbye & Good Riddance,Hip-Hop/Rap,122285,2019-03-10 20:02:41,19.0,2.0
929,Black & White,Juice WRLD,Goodbye & Good Riddance,Hip-Hop/Rap,186945,2019-03-10 11:02:41,14.0,3.0
931,Paranoid,Post Malone,beerbongs & bentleys,Hip-Hop/Rap,221781,2019-03-10 20:08:55,25.0,
933,Rich & Sad,Post Malone,beerbongs & bentleys,Hip-Hop/Rap,206460,2019-03-10 20:08:55,22.0,1.0
935,rockstar (feat. 21 Savage),Post Malone,beerbongs & bentleys,Hip-Hop/Rap,218146,2019-03-10 11:08:55,10.0,2.0
937,Psycho (feat. Ty Dolla $ign),Post Malone,beerbongs & bentleys,Hip-Hop/Rap,221446,2019-03-10 20:08:55,14.0,1.0
939,Otherside,Post Malone,beerbongs & bentleys,Hip-Hop/Rap,228221,2019-03-10 20:08:55,10.0,4.0
941,Stay,Post Malone,beerbongs & bentleys,Hip-Hop/Rap,204431,2019-03-10 20:08:55,10.0,4.0
943,Candy Paint,Post Malone,beerbongs & bentleys,Hip-Hop/Rap,227537,2019-03-10 11:08:55,19.0,2.0
945,Wow.,Post Malone,Wow. - Single,Hip-Hop/Rap,149501,2019-03-10 11:14:58,18.0,6.0
947,High For This (Original),The Weeknd,House of Balloons (Original),R&B/Soul,249102,2019-03-10 20:23:21,42.0,5.0
949,House of Balloons / Glass Table Girls (Original),The Weeknd,House of Balloons (Original),R&B/Soul,407316,2019-03-10 20:23:21,5.0,2.0
951,Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Hip-Hop/Rap,158040,2019-03-10 11:32:16,60.0,1.0
953,Familia (feat. Bantu) [Spider-Man: Into the Spider-Verse],Nicki Minaj & Anuel AA,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Soundtrack,174884,2019-03-10 20:33:22,22.0,1.0
955,Starboy (feat. Daft Punk),The Weeknd,Starboy,R&B/Soul,230461,2019-03-10 21:10:02,27.0,1.0
957,Reminder,The Weeknd,Starboy,R&B/Soul,218879,2019-03-10 21:10:02,21.0,2.0
959,Secrets,The Weeknd,Starboy,R&B/Soul,265607,2019-03-10 12:10:02,40.0,
961,Die For You,The Weeknd,Starboy,R&B/Soul,260256,2019-03-10 21:10:02,11.0,2.0
963,Moonlight,XXXTENTACION,?,Pop,135090,2019-03-10 13:10:06,39.0,3.0
965,SAD!,XXXTENTACION,?,Pop,166606,2019-03-10 13:10:06,43.0,1.0
967,NUMB,XXXTENTACION,?,Pop,186268,2019-03-10 22:10:06,28.0,
969,going down!,XXXTENTACION,?,Pop,115194,2019-03-10 22:10:06,15.0,6.0
971,changes,XXXTENTACION,?,Pop,121887,2019-03-10 22:10:06,26.0,2.0
973,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION & Lil Pump,Arms Around You (feat. Maluma & Swae Lee) - Single,Hip-Hop/Rap,198903,2019-03-10 22:12:50,22.0,4.0
975,One Dance (feat. Wizkid & Kyla),Drake,Views,Hip-Hop/Rap,173985,2019-03-10 22:16:41,30.0,1.0
977,Last Hurrah,Bebe Rexha,Last Hurrah - Single,Pop,150333,2019-03-10 23:29:11,67.0,3.0
979,Numb,LINKIN PARK,Meteora,Hard Rock,187508,2019-03-10 23:31:44,40.0,3.0
981,whoa (mind in awe),XXXTENTACION,SKINS,Pop,157777,2019-03-11 03:39:14,40.0,1.0
983,BAD!,XXXTENTACION,SKINS,Pop,94246,2019-03-11 03:39:27,28.0,3.0
985,I don’t let go,XXXTENTACION,SKINS,Pop,121630,2019-03-11 03:39:27,25.0,1.0
987,NO BYSTANDERS,Travis Scott,ASTROWORLD,Hip-Hop/Rap,218283,2019-03-11 23:28:16,57.0,3.0
989,SKELETONS,Travis Scott,ASTROWORLD,Hip-Hop/Rap,145588,2019-03-11 23:28:16,24.0,4.0
991,WAKE UP,Travis Scott,ASTROWORLD,Hip-Hop/Rap,231964,2019-03-11 23:28:16,28.0,3.0
993,5% TINT,Travis Scott,ASTROWORLD,Hip-Hop/Rap,196138,2019-03-11 23:28:16,25.0,5.0
995,NC-17,Travis Scott,ASTROWORLD,Hip-Hop/Rap,156886,2019-03-11 14:28:16,20.0,4.0
997,YOSEMITE,Travis Scott,ASTROWORLD,Hip-Hop/Rap,150043,2019-03-11 23:28:16,114.0,2.0
999,CAN'T SAY,Travis Scott,ASTROWORLD,Hip-Hop/Rap,198408,2019-03-11 23:28:16,64.0,4.0
1001,WHO? WHAT!,Travis Scott,ASTROWORLD,Hip-Hop/Rap,176720,2019-03-11 23:28:16,60.0,2.0
1003,BUTTERFLY EFFECT,Travis Scott,ASTROWORLD,Hip-Hop/Rap,190557,2019-03-11 14:28:16,48.0,2.0
1005,HOUSTONFORNICATION,Travis Scott,ASTROWORLD,Hip-Hop/Rap,217828,2019-03-11 23:28:16,29.0,4.0
1007,Congratulations (feat. Quavo),Post Malone,Stoney (Deluxe),Hip-Hop/Rap,220285,2019-03-13 13:44:55,23.0,2.0
1009,Go Flex,Post Malone,Stoney (Deluxe),Hip-Hop/Rap,179603,2019-03-13 13:44:58,27.0,2.0
1011,I Fall Apart,Post Malone,Stoney (Deluxe),Hip-Hop/Rap,223350,2019-03-13 13:45:00,39.0,3.0
1013,White Iverson,Post Malone,Stoney (Deluxe),Hip-Hop/Rap,256532,2019-03-13 13:45:02,18.0,1.0
1015,All Out of Love,Air Supply,Deadpool 2 (Super Duper Cut) [Original Motion Picture Soundtrack],Pop,243533,2019-03-15 21:25:27,44.0,2.0
1017,Take On Me (MTV Unplugged),a-ha,MTV Unplugged - Summer Solstice,Pop,253907,2019-03-15 12:26:02,15.0,6.0
1019,Pure Water,Mustard & Migos,Pure Water - Single,Hip-Hop/Rap,194520,2019-03-16 02:05:36,11.0,4.0
1021,Unforgettable (feat. Swae Lee),French Montana,Jungle Rules,Hip-Hop/Rap,233902,2019-03-16 05:29:46,18.0,
1023,Power,Kanye West,My Beautiful Dark Twisted Fantasy (Deluxe Edition),Hip-Hop/Rap,292093,2019-03-16 05:30:36,6.0,3.0
1025,Silence (feat. Khalid),Marshmello,Silence (feat. Khalid) - Single,Dance,180823,2019-03-16 05:30:43,22.0,1.0
1027,Love Lockdown,Kanye West,808s & Heartbreak,Hip-Hop/Rap,270307,2019-03-16 05:34:46,37.0,
1029,Heartless,Kanye West,808s & Heartbreak,Hip-Hop/Rap,211000,2019-03-16 05:34:54,64.0,1.0
1031,Close to Me,"Ellie Goulding, Diplo & Swae Lee",Close to Me - Single,Pop,182623,2019-03-16 05:36:17,27.0,1.0
1033,Without Me,Halsey,Manic,Alternative,201661,2019-03-16 05:37:06,21.0,2.0
1035,Real Friends,Kanye West,The Life of Pablo,Hip-Hop/Rap,251573,2019-03-20 05:29:11,9.0,10.0
1037,The Monster (feat. Rihanna),Eminem,The Marshall Mathers LP2,Hip-Hop/Rap,250189,2019-03-21 08:32:37,28.0,1.0
1039,Love the Way You Lie,Eminem,Recovery,Hip-Hop/Rap,263373,2019-03-21 08:32:57,40.0,1.0
1041,Sweet but Psycho,Ava Max,Sweet but Psycho - Single,Pop,187436,2019-03-20 23:33:52,35.0,2.0
1043,River (feat. Ed Sheeran),Eminem,Revival,Hip-Hop/Rap,221013,2019-03-24 05:31:40,26.0,2.0
1045,Dark Times (feat. Ed Sheeran),The Weeknd,Beauty Behind the Madness,R&B/Soul,260641,2019-03-24 05:34:17,13.0,4.0
1047,Real Life,The Weeknd,Beauty Behind the Madness,R&B/Soul,223348,2019-03-24 05:35:46,36.0,5.0
1049,Losers (feat. Labrinth),The Weeknd,Beauty Behind the Madness,R&B/Soul,281184,2019-03-24 05:35:46,17.0,4.0
1051,Often,The Weeknd,Beauty Behind the Madness,R&B/Soul,249109,2019-03-24 05:35:46,20.0,3.0
1053,The Hills,The Weeknd,Beauty Behind the Madness,R&B/Soul,242291,2019-03-23 20:35:46,19.0,1.0
1055,Angel,The Weeknd,Beauty Behind the Madness,R&B/Soul,377349,2019-03-24 05:35:46,12.0,
1057,Go Fuck Yourself,Two Feet,First Steps - EP,Alternative,129600,2019-03-30 04:21:59,38.0,3.0
1059,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,The Papercut Chronicles II,Pop,210960,2019-04-04 03:23:18,45.0,1.0
1061,Cupid's Chokehold (Featuring Patrick Stump) [Radio Mix],Gym Class Heroes,Cupid's Chokehold - Single (feat. Patrick Stump),Rock,237173,2019-04-04 03:23:23,41.0,1.0
1063,Cookie Jar (feat. The-Dream),Gym Class Heroes,Patches from the Quilt - EP,Hip-Hop/Rap,216317,2019-04-04 03:23:52,28.0,2.0
1065,Gunz N Butter (feat. Juicy J),A$AP Rocky,TESTING,Hip-Hop/Rap,213576,2019-04-05 17:38:08,73.0,3.0
1067,I,Lil Skies,Shelby,Hip-Hop/Rap,181891,2019-04-06 04:39:33,41.0,2.0
1069,I Like Girls (feat. Lil Skies),PnB Rock,I Like Girls (feat. Lil Skies) - Single,Hip-Hop/Rap,155093,2019-04-05 19:43:39,65.0,3.0
1071,Name in the Sand,Lil Skies,Name in the Sand - Single,Hip-Hop/Rap,168751,2019-04-06 04:48:48,149.0,
1073,Cloudy Skies,Lil Skies,Life of a Dark Rose,Hip-Hop/Rap,193108,2019-04-06 04:51:00,94.0,
1075,Red Roses (feat. Landon Cube),Lil Skies,Life of a Dark Rose,Hip-Hop/Rap,262544,2019-04-08 19:31:46,58.0,7.0
1077,Lust,Lil Skies,Life of a Dark Rose,Hip-Hop/Rap,156000,2019-04-09 04:34:47,60.0,6.0
1079,Welcome to the Rodeo,Lil Skies,Life of a Dark Rose,Hip-Hop/Rap,169412,2019-04-09 04:39:23,125.0,2.0
1081,Old Town Road,Lil Nas X,Old Town Road - Single,Hip-Hop/Rap,113013,2019-04-19 22:42:25,47.0,1.0
1083,Never Tear Us Apart,INXS,The Very Best,Rock,183960,2019-04-24 03:14:16,15.0,4.0
1085,Real Ties,Lil Skies,Real Ties - Single,Hip-Hop/Rap,142669,2019-04-26 04:55:04,109.0,2.0
1087,Gangsta's Paradise (feat. L.V.),Coolio,Gangsta's Paradise (25th Anniversary - Remastered),Hip-Hop/Rap,241013,2019-04-26 05:57:50,22.0,2.0
1089,The Wild Boys,Duran Duran,Greatest,Rock,257600,2019-04-26 06:00:15,27.0,3.0
1091,Every Breath You Take,The Police,The Police,Rock,254213,2019-04-26 06:01:42,11.0,3.0
1093,Fly Me to the Moon (feat. Count Basie & His Orchestra) [Remastered],Frank Sinatra,Nothing but the Best (Remastered),Jazz,147520,2019-04-26 06:02:17,15.0,2.0
1095,Down Under,Men At Work,80s 100 Hits,Pop,218923,2019-04-26 06:04:19,52.0,
1097,Africa,Toto,Toto IV,Rock,295283,2019-04-26 06:05:04,11.0,2.0
1099,Rock With You,Michael Jackson,Off the Wall,Pop,219926,2019-04-26 06:05:58,12.0,5.0
1101,Enjoy the Silence,Depeche Mode,Violator (Deluxe),Pop,372827,2019-04-26 06:09:07,10.0,1.0
1103,How to Save a Life (Single Mix),The Fray,Pure... 2000s Party,Pop,239667,2019-04-26 06:11:09,26.0,1.0
1105,Drops of Jupiter (Tell Me),Train,Drops of Jupiter,Rock,259933,2019-04-29 00:07:10,43.0,4.0
1107,"What Is Love (7"" Mix)",Haddaway,What Is Love - EP,Pop,270373,2019-05-04 01:50:03,22.0,4.0
1109,Man In the Mirror,Michael Jackson,The Essential Michael Jackson,Pop,320905,2019-05-04 03:59:00,15.0,1.0
1111,Smooth Criminal,Michael Jackson,The Essential Michael Jackson,Pop,258635,2019-05-04 03:59:06,11.0,1.0
1113,The Way You Make Me Feel,Michael Jackson,Number Ones,Pop,299138,2019-05-04 04:04:17,18.0,2.0
1115,Dirty Diana,Michael Jackson,Bad (25th Anniversary Edition),Pop,280753,2019-05-03 19:05:00,5.0,1.0
1117,Mockingbird,Eminem,Curtain Call: The Hits,Hip-Hop/Rap,251267,2019-05-04 04:29:23,56.0,4.0
1119,When I'm Gone,Eminem,Curtain Call: The Hits,Hip-Hop/Rap,281133,2019-05-04 04:29:28,19.0,11.0
1121,Cleanin' Out My Closet,Eminem,Curtain Call: The Hits,Hip-Hop/Rap,298960,2019-05-03 19:30:21,30.0,3.0
1123,Gold Digger (feat. Jamie Foxx) [Explicit],Kanye West,Tipps der Redaktion - Titel,Hip-Hop/Rap,207627,2019-05-04 10:59:40,24.0,2.0
1125,Numb / Encore,JAY-Z & LINKIN PARK,Collision Course - EP,Hard Rock,205280,2019-05-04 20:00:07,25.0,4.0
1127,Taste (feat. Offset),Tyga,Taste (feat. Offset) - Single,Hip-Hop/Rap,232959,2019-05-04 20:15:12,22.0,4.0
1129,Mirrors,Justin Timberlake,The 20/20 Experience (Deluxe Version),Pop,485598,2019-05-04 23:12:44,20.0,1.0
1131,Shallow,Lady Gaga & Bradley Cooper,A Star Is Born Soundtrack,Soundtrack,215737,2019-05-05 01:41:04,40.0,5.0
1133,Cold (feat. Future),Maroon 5,Cold (feat. Future) - Single,Pop,234308,2019-05-06 02:17:41,24.0,
1135,In the Air Tonight,Phil Collins,Face Value (Deluxe Edition),Rock,335613,2019-05-05 17:31:04,14.0,3.0
1137,How You Remind Me,Nickelback,Silver Side Up,Rock,223840,2019-05-06 02:33:15,25.0,1.0
1139,Don't Wanna Know (feat. Kendrick Lamar),Maroon 5,Red Pill Blues (Deluxe),Pop,214265,2019-05-06 02:46:35,7.0,2.0
1141,She Will Be Loved,Maroon 5,Songs About Jane,Vocal,258469,2019-05-06 02:46:37,13.0,1.0
1143,Wait,Maroon 5,Red Pill Blues (Deluxe),Pop,190643,2019-05-06 02:46:40,12.0,5.0
1145,Rockstar,Nickelback,"The Best of Nickelback, Vol. 1",Rock,255640,2019-05-06 03:23:43,17.0,5.0
1147,Photograph,Nickelback,"The Best of Nickelback, Vol. 1",Rock,259867,2019-05-06 03:23:45,13.0,3.0
1149,If Today Was Your Last Day,Nickelback,"The Best of Nickelback, Vol. 1",Rock,248133,2019-05-06 03:23:49,27.0,4.0
1151,Far Away,Nickelback,"The Best of Nickelback, Vol. 1",Rock,238653,2019-05-05 18:23:54,17.0,3.0
1153,Gotta Be Somebody,Nickelback,"The Best of Nickelback, Vol. 1",Rock,252760,2019-05-06 03:23:57,25.0,1.0
1155,Homicide (feat. Eminem),Logic,Confessions of a Dangerous Mind,Hip-Hop/Rap,245391,2019-05-07 03:27:20,7.0,4.0
1157,Stolen Dance,Milky Chance,Sadnecessary,Alternative,313684,2019-05-11 00:21:33,39.0,
1159,Lucky You (feat. Joyner Lucas),Eminem,Kamikaze,Hip-Hop/Rap,244680,2019-05-14 02:29:32,6.0,3.0
1161,Lose Yourself,Eminem,Curtain Call: The Hits,Hip-Hop/Rap,326467,2019-05-14 02:29:36,15.0,1.0
1163,Talk,Khalid,Talk - Single,R&B/Soul,197487,2019-05-24 02:01:46,18.0,2.0
1165,Be Alright,Dean Lewis,Be Alright - Single,Singer/Songwriter,196373,2019-05-24 22:36:17,66.0,4.0
1167,Waves,Dean Lewis,Waves - Single,Rock,241292,2019-05-24 22:36:28,56.0,3.0
1169,Someone You Loved,Lewis Capaldi,Breach - EP,Alternative,182161,2019-05-29 23:37:02,59.0,5.0
1171,I Like Me Better,Lauv,I met you when I was 18. (the playlist),Pop,197437,2019-05-30 13:39:21,19.0,
1173,There's No Way (feat. Julia Michaels),Lauv,There's No Way (feat. Julia Michaels) - Single,Pop,174861,2019-05-30 22:39:52,32.0,4.0
1175,Hymn for the Weekend,Coldplay,A Head Full of Dreams,Alternative,258827,2019-06-03 16:15:29,74.0,2.0
1177,X Gon' Give It To Ya,DMX,Hip Hop Workout,Hip-Hop/Rap,219040,2019-06-03 13:39:26,35.0,2.0
1179,Mask Off,Future,FUTURE,Hip-Hop/Rap,204600,2019-06-03 17:03:20,27.0,5.0
1181,Eastside,"benny blanco, Halsey & Khalid",FRIENDS KEEP SECRETS,Pop,170770,2019-07-03 00:53:36,23.0,
1183,Dusk Till Dawn (feat. Sia),ZAYN,Dusk Till Dawn (Radio Edit) [feat. Sia] - Single,Pop,239000,2019-07-08 10:19:12,36.0,2.0
1185,FRIENDS,Marshmello & Anne-Marie,FRIENDS - Single,Pop,202621,2019-07-08 10:41:31,20.0,1.0
1187,Goodbyes (feat. Young Thug),Post Malone,Goodbyes (feat. Young Thug) - Single,Hip-Hop/Rap,174947,2019-07-08 10:49:00,60.0,6.0
1189,Hate Me,Ellie Goulding & Juice WRLD,Hate Me - Single,Pop,186223,2019-07-17 01:32:45,64.0,1.0
1191,Money In The Grave (feat. Rick Ross),Drake,The Best In The World Pack - Single,Hip-Hop/Rap,205369,2019-07-18 03:34:32,58.0,
1193,Pray 4 Love (feat. The Weeknd),Travis Scott,Rodeo,Rap,307004,2019-07-24 14:30:48,20.0,3.0
1195,Truly Madly Deeply,Savage Garden,Savage Garden,Pop,277194,2019-07-25 05:32:01,58.0,
1197,Ransom,Lil Tecca,Ransom - Single,Hip-Hop/Rap,131248,2019-07-25 21:34:58,81.0,2.0
1199,Did It Again,Lil Tecca,Crunch Time - EP,Hip-Hop/Rap,116240,2019-07-27 22:00:02,60.0,2.0
1201,Caroline,Aminé,Good For You,Hip-Hop/Rap,209641,2019-07-28 16:57:38,80.0,3.0
1203,Ride It,Regard,Ride It - Single,Dance,157606,2019-07-30 03:44:04,66.0,2.0
1205,The Bare Necessities,Phil Harris & Bruce Reitherman,The Jungle Book (Original Soundtrack),Musicals,291467,2019-08-05 01:29:42,21.0,1.0
1207,I Wan'na Be Like You (The Monkey Song),"Louis Prima, Phil Harris & Bruce Reitherman",The Jungle Book (Original Soundtrack),Musicals,279453,2019-08-04 16:29:42,39.0,2.0
1209,Trust Issues,Drake,Care Package,Hip-Hop/Rap,281519,2019-08-04 19:35:46,51.0,3.0
1211,Friends Never Say Goodbye,Elton John,The Road to El Dorado (Original Motion Picture Soundtrack),Soundtrack,260707,2019-08-05 05:08:09,30.0,3.0
1213,The Trail We Blaze,Elton John,The Road to El Dorado (Original Motion Picture Soundtrack),Soundtrack,233800,2019-08-05 05:08:18,45.0,6.0
1215,It's Tough to Be a God,Elton John & Randy Newman,The Road to El Dorado (Original Motion Picture Soundtrack),Soundtrack,229560,2019-08-05 05:08:45,75.0,
1217,through the late night,Travis Scott,Birds In The Trap Sing McKnight,Hip-Hop/Rap,286236,2019-08-06 18:46:17,62.0,2.0
1219,Walk,Comethazine,Bawskee,Hip-Hop/Rap,96064,2019-08-08 23:33:03,52.0,7.0
1221,MIDDLE CHILD,PnB Rock & XXXTENTACION,TrapStar Turnt PopStar,Hip-Hop/Rap,151574,2019-08-09 04:21:39,51.0,1.0
1223,Гюрза (Instrumental Version),LIRANOV,Гюрза (Instrumental Version) - Single,Dance,213824,2019-08-14 23:09:40,32.0,2.0
1225,Put Your Head on My Shoulder,Paul Anka,Sings His Favorites,Pop,155083,2019-08-16 01:04:33,24.0,9.0
1227,Shotta Flow (feat. Blueface) [Remix],NLE Choppa,Shotta Flow Series,Hip-Hop/Rap,176632,2019-08-17 01:44:57,43.0,3.0
